smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
CN(C)C1=CC=C(N=NS(=O)(=O)[O-])C=C1,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CN(C)C1=CC=C(N=O)C=C1,0.0,1.0,1.0,,1.0,0.0,,,1.0,1.0,0.0,1.0
CN(C)C1=CC=C(SC#N)C=C1,0.0,0.0,,,1.0,0.0,,0.0,0.0,1.0,,
CN(C)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C=NC1=C(I)C=C(I)C(CCC(=O)[O-])=C1I,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
CN(C)CC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0
CN(C)CC1=CC(CN(C)C)=C(O)C(CN(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN(C)CC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CC1=CC=CC=C1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCC1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)N=NC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1,0.0,,0.0,1.0,,0.0,,,0.0,1.0,1.0,
CN(N=O)C1=C(O)C=CC(O)=C1,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CN(N=O)C1=CC(O)=C(O)C=C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CN(N=O)C1=CC=C([N+](=O)[O-])C=C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN(N=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN=C(N)NC(=O)NC1=C(C)C=CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN=CNC1=C(C)C=C(C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C1=C(I)C(C(=O)[O-])=C(I)C(NC(C)=O)=C1I,,,,,,,,0.0,,0.0,,
CNC(=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CNC(=O)NC1=CC(Cl)=C(Cl)C=C1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
CNC(=O)OC1=C(C(C)(C)C)C=C(C)C=C1C(C)(C)C,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CNC(=O)OC1=CC(C)=C(N(C)C)C(C)=C1,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
CNC(=O)OC1=CC(C)=C(N(C)C)C=C1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CNC(=O)OC1=CC(C)=C(SC)C(C)=C1,,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,,0.0
CNC(=O)OC1=CC(C)=CC(C(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CNC(=O)OC1=CC=CC(C(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CNC(=O)OC1=CC=CC(N=CN(C)C)=C1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CNC(=O)OC1=CC=CC=C1C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)OC1=CC=CC=C1OC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)C(O)C1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CNC(C)C(O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)CC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CNC(C)CC1=CC=CC=C1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC.O=C(O)COC1=C(Cl)C=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1=CC=C([N+](=O)[O-])C=C1,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
CNC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)C1=CC(O)=C(O)C=C1,,,,,,,,0.0,,0.0,,
CNCC(O)C1=CC(O)=C(O)C=C1,,,,,,,,0.0,,0.0,,
CNCC(O)C1=CC(O)=C(O)C=C1.O=C(O)C(O)C(O)C(=O)O,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CNCC(O)C1=CC(O)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
CNCC(O)C1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC1=CC(O)=C(O)C=C1,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CNNCC1=CC=C(C(=O)NC(C)C)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNP(=O)(OC)OC1=C(Cl)C=C(C(C)(C)C)C=C1,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
COC(=O)C(C)(N)CC1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(=O)O,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC(=O)C(N)CC1=CC(O)=C(O)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C(N)CC1=CC=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=C(NS(=O)(=O)C(F)(F)F)C=CC(Cl)=C1,,,,,,,,0.0,,0.0,,
COC(=O)C1=C(O)C(C)=C(O)C=C1C,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
COC(=O)C1=C(OC)C=C(NC(C)=O)C=C1,,,,,,,,0.0,,0.0,,
COC(=O)C1=C(OC)C=CC(Cl)=C1,,,,,,,,0.0,,0.0,,
COC(=O)C1=C(OC)C=CC(S(N)(=O)=O)=C1,,,,,,,,0.0,,0.0,,
COC(=O)C1=C([N+](=O)[O-])C=CC(Cl)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC(C(=O)OC)=C(C(=O)OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC(C(=O)OC)=CC(S(=O)(=O)[O-])=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC(C(=O)OC)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC(Cl)=C(NC(C)=O)C=C1OC,,,,,,,,0.0,,0.0,,
COC(=O)C1=CC(Cl)=CC(Cl)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC(Cl)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(C(=O)O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(C(=O)OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(C=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(CBr)C=C1,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
COC(=O)C1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C(OC)C=C1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=C([N+](=O)[O-])C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=CC=CC=C1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C=CC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)CC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)COC1=C(Cl)C=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC1=CC(Cl)=C(Cl)C=C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC(C(=O)O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(CC1=CC=CC=C1)OC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(C[Hg])CNC(=O)C1=CC=CC=C1OCC(=O)O.O,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
COC(OC)C(C)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(Br)C=C(Br)C(C)=C1Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=C(Br)C=C(OC)C(CC(C)N)=C1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
COC1=C(Br)C=C(OC)C(CCN)=C1,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
COC1=C(C(=O)O)C(OC)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(C(C)C)C=CC(C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(C)C=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(C)C=CC(C(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(C)C=CC(N)=C1,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=C(Cl)C=C(OC)C(NC(=O)CC(C)=O)=C1,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=C(Cl)C=CC(Cl)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(Cl)C=CC(Cl)=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(N)C=C(C)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(N)C=C(N)C=C1.O.O=S(=O)(O)O,0.0,0.0,1.0,,0.0,,0.0,,0.0,1.0,1.0,1.0
COC1=C(N)C=C(N)C=C1.O=S(=O)(O)O,0.0,0.0,1.0,,,,0.0,1.0,0.0,,1.0,1.0
COC1=C(N)C=C(NC(C)=O)C=C1,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(N)C=C([N+](=O)[O-])C=C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(N)C=CC([N+](=O)[O-])=C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C(OC)=CC=C1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=C(C=O)C=C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=C(O)C=CC(C(O)C(=O)O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(C(O)CN)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(C)=C1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(C=O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(CC(=O)O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(CCC(C)=O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(CNC(=O)CCCCC=CC(C)C)=C1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COC1=C(O)C=CC(CNC(=O)CCCCCCC(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=C(OC(=O)C(C)C)C=CC(C=O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(OC)C=C(C=O)C=C1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C(OS(=O)(=O)[O-])C=CC(C(O)CO)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C([N+](=O)[O-])C(C)=C([N+](=O)[O-])C=C1C(C)(C)C,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COC1=C([N+](=O)[O-])C=C(C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C([O-])C=C([N+](=O)[O-])C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(Br)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C(=O)CCNC(C)=O)=C(CN=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C(=O)NCCCCCC(=O)O)=CC(OC)=C1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COC1=CC(C(C)(C)C)=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COC1=CC(C(O)C(C)N)=C(OC)C=C1,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C)=C(Br)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C)=C(N)C=C1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C)=CC(O)=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(C=CC(N)=O)=CC(OC)=C1OC,,,,,,,,0.0,,0.0,,
COC1=CC(C=O)=C(OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(CC#N)=CC(OC)=C1OC,,,,,,,,0.0,,0.0,,
COC1=CC(CC(C)C)=CC(OC)=C1OC,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COC1=CC(CC(C)N)=C(OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(CC(C)N)=C(OC)C=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=CC(CCN)=CC(OC)=C1OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(Cl)=C(OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(Cl)=C(OC)C=C1Cl,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=CC(Cl)=C(OC)C=C1N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=CC(O)=CC(O)=C1,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0
COC1=CC(OC)=C(C(C)=CC(=O)O)C=C1,,,,,,,,0.0,,0.0,,
COC1=CC(OC)=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=CC(OC)=C(OC)C=C1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=CC(OC)=C(OC)C=C1C=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(OC)=CC(OC)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(OC)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(S(N)(=O)=O)=CC(C(=O)O)=C1OC,,,,,,,,0.0,,0.0,,
COC1=CC([N+](=O)[O-])=C(N)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(C#N)C=C1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(C(=O)C(Br)=CC(=O)O)C=C1,0.0,,0.0,,,,1.0,,1.0,,0.0,1.0
COC1=CC=C(C(=O)C(Br)=CC(=O)[O-])C=C1,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0
COC1=CC=C(C(C)=O)C=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC1=CC=C(C=C(C#N)C#N)C=C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(C=CC(=O)O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0
COC1=CC=C(C=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(CCC(C)=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(CCO)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(CO)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(COC(C)=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(COC=O)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(N)C=C1,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(NC(=O)CC(C)=O)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=CC=C(NC(C)=O)C=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
COC1=CC=C(OC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC(C=O)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC(N)=C1,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0
COC1=CC=CC(O)=C1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC(O)=C1O,0.0,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
COC1=CC=CC=C1C=CC=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1NC(=O)CC(C)=O,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC1=CC=CC=C1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1OCC(O)COC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)N(C1=C(C)C=CC=C1C)C(C)C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I,,,,,,,,0.0,,0.0,,
COCC(NC(C)=O)C(=O)NCC1=CC=CC=C1,,,,,,,,,,0.0,,
COCC1=CC=C(COC)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
COCCCCC(=NOCCN)C1=CC=C(C(F)(F)F)C=C1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0
COCCCOC1=C(OC)C=CC(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0
CON(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
